content,label
"title: Drug Trafficking and the Socio-Political Economic Contexts in Selected Countries, keywords: drug war, drug trafficking, illegal drugs, GDP, corruption index, drug laws, author: Englevert Pongan Reyes, Jose D. Velez Jr., Ma. Aira Chenessa C. Benitez, doi: https://doi.org/10.32871/rmrj1604.02.07, abstract: As international criticism of the Philippine governmentâ€™s war on drugs continues, this study aims to find out the rate of drug trafficking incidences of various countries in the world and explore how this is affected by the respective countriesâ€™ legal and socio-economic conditions, specifically: (1) Gross Domestic Product (GDP) per country, (2) public sectorâ€™s perceived corruption index, and (3) countryâ€™s legal standing on prohibited drugs. This study utilizes data mining or exploratory method. Data on the various variables were gathered from statistical reports from various reputable world agencies and subjected to statistical analysis in order to determine their significance in relation to drug trafficking.Â Of the three dimensions analyzed in this study, only economic and social factors show relationship to drug trafficking. Rich countries have less corruption; thus, they have better law-enforcement. As a result, they register more drug trafficking apprehensions. Corrupt countries however, have lower apprehensions; thus, registering a lower drug trafficking rate. Poor countries register higher corruption index and lesser apprehensions of illegal drugs. To fight drug trafficking, it is important to eradicate corruption in order to gain ground in the fight against drugs.The lone dimension that shows no relationship is the political dimension such as restrictive and non-restrictive government policies on drugs. This is corroborated by other studies that indicated a War on Drugs to be ineffective as compared to drug treatment., published date: 2016-12-31, link:",rmrj_articles
"ineffective as compared to drug treatment., published date: 2016-12-31, link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/201, journal name: Recoletos Multidisciplinary Research Journal Vol. 4 No. 2",rmrj_articles
"title: Studentsâ€™ Grade vs. Teachersâ€™ Evaluation: An Empirical Validation, keywords: midterm grade, teacherâ€™s evaluation, education, author: Jesse Sagayno Susada, doi: https://doi.org/10.32871/rmrj1604.02.08, abstract: The importance of studentâ€™s evaluation for promotion leads teachers to be lenient in exchange of a good evaluation result.Â  This study looks into the possible effects of midterm grades to the evaluation results of teachers at the end of the semester.Â  The study utilized data mining approach using midterm grades and evaluation results of full-time and part-time faculty members.Â  Both parametric and non-parametric analyses were employed in the study. Findings revealed a weak correlation between the midterm grades of students and their evaluation rating of teachers.Â  Looking at grading leniency versus teacher status, it was found out that grades of full-time faculty was significantly higher compared to part time and grades of tenured faculty was significantly higher compared to their probationary counterpart.Â  Therefore, administrators in higher education institution, who uses studentâ€™s evaluation result as a key indicator of instructorâ€™s effectiveness, should be very careful as these results might not represent the true performance of a teacher inside the classroom., published date: 2016-12-31, link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/135, journal name: Recoletos Multidisciplinary Research Journal Vol. 4 No. 2",rmrj_articles
"title: Social Media in the National and International Arenas, keywords: Social change, social media, national issues and concerns, viral posts, social media posts, viral videos, viral hit, social media post in other countries, author: Jose D. Velez Jr., Mark N. Abadiano, doi: https://doi.org/10.32871/rmrj1604.02.09, abstract: This paper aims to analyze the interest generated in social media of posts that were originally, just local or national concerns; yet, in time, became global phenomena. It studies two recent phenomena: the Arab Spring and Psysâ€™ Gangnam Style which demonstrate the transformative power of social media. Using secondary online data through data mining method, it looked into the Arab Spring incident and the popular video of Psy â€œThe Gangnam Style, â€œ which is a global Â sensation. Results reveal the spread of popularity across the world of the two from being mere national phenomena. Â This validates the theory used in this study., published date: 2016-12-31, link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/127, journal name: Recoletos Multidisciplinary Research Journal Vol. 4 No. 2",rmrj_articles
"title: Reality of Human Experience and the Search for Unity, keywords: Philosophy, Philosophy of Man, human experience, unity., author: Mario Mapote, doi: https://doi.org/10.32871/rmrj1604.02.10, abstract: Manâ€™s basic attitude towards reality determines his end.Â  Man either opts to accept reality and becomes an optimist or denies and becomes a pessimist.Â  The study presented the reality of human experience.Â  And these experiences of human reality all boil into the experience of oneâ€™s self and become a test of subjectivity.Â  In the history of philosophy of Man, this outlook into the experience of the self develops into three stages: first, dualism propagated by the Greeks and Aristotle turned into second, monism which extremely focused on one aspect of human reality in relation to man, then, turned into pluralism which views various aspects of man in relation to the kind of society that becomes the by-product of such development and yet makes the identity of man more complicated.Â  In the history of philosophy, human consciousness was so caught up in dualism between body and spirit-mind that became an issue for philosophers like the Greek such as Socrates, Plato and Aristotle and followers such as Augustine, Aquinas, Descartes and others until it split into extreme monism of either materialism or intellectualism-spiritualism developed into more complex pluralism that resulted to a pluralist society.Â  Hence, there is a call for unity especially for existential-phenomenologist in order to gather and link every piece of event and experience into a complete history of human reality as well as to form this experiential event called humanity., published date: 2016-12-31, link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/206, journal name: Recoletos Multidisciplinary Research Journal Vol.",rmrj_articles
journal name: Recoletos Multidisciplinary Research Journal Vol. 4 No. 2,rmrj_articles
"title: Socio-Economic Indicators of Coastal Resource Management Participation: The Bataan Case, keywords: Coastal Resource Management, Coastal Zone Management, Integrated Coastal Resource Management, Environmental Management, Bataan, author: Adrian D. Perdio, doi: https://doi.org/10.32871/rmrj1806.02.01, abstract: Recognizing the human dimension on participation to environmental conservation initiatives, this study determined the socio-economic characteristics of stakeholders in Bataan Coastal Resource Management (CRM) and how these variables influence their participation in the process. Data were collected through a survey. Four variables revealed to be independent indicators of high or poor CRM participation: the stakeholdersâ€™ locality income class, age, level of education, and household size. These indicators are important matters to cogitate for they are indirect drivers of the success or failure of CRM activities. It is concluded that Bataan CRM in the Philippines needs to be reviewed to tackle socio-economic barriers to engagement. Assessment of the process of selecting Bataan CRM participants; strengthened information, education, and communication component through an enriched content and rationalized delivery; institution of a unified CRM database system; and establishment of a provincial CRM research center are all recommended to counteract stakeholder estrangement and unresponsiveness to CRM efforts., published date: 2018-12-31, link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/324, journal name: Recoletos Multidisciplinary Research Journal Vol. 6 No. 2",rmrj_articles
"title: Energy Conservation in Academic Institutions: An Application of Theory of Planned Behavior, keywords: Energy conservation, Theory of planned behavior, antecedents of user behavior, author: Eugenio A. Ermac, doi: https://doi.org/10.32871/rmrj1806.02.02, abstract: Energy conservation is a buzzword that cuts across a broad spectrum of stakeholders. It has been widely practiced, developed, and discussed in government, political, and industrial sectors due to its massive impact on tackling issues related to climate change and global warming as well as presenting opportunities to cut energy costs. Despite the active discussion of this topic in the literature, very few papers have discussed it in the context of academic institutions which has one of the most significant impacts in terms of energy consumption. To address the issue, this paper places the topic of energy conservation in the context of academic institutions. Moreover, it adopts the Theory of Planned Behavior to investigate the success of energy conservation initiatives in academic institutions by looking at user behavior and its antecedents. Finally, this paper contributes significantly to the literature as it is one of the very few papers and arguably the first to discuss energy conservation in the context of academic institutions using the Theory of Planned Behavior. Furthermore, this paper will be beneficial for practitioners and other stakeholders in that it provides them with a framework to investigate the success of implementing energy conservation initiatives, especially, in academic institutions by looking at the antecedents of user behavior., published date: 2018-12-31, link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/550, journal name: Recoletos Multidisciplinary Research Journal Vol. 6 No. 2",rmrj_articles
"title: Ricoeurâ€™s Hermeneutics: Transforming Political Structures into Just Institutions through the Critical Appropriation of Political Power, keywords: Ricoeur, hermeneutics, political power, political vigilance, reflection, author: Alexis Deodato S. Itao, doi: https://doi.org/10.32871/rmrj1806.02.03, abstract: In this paper, I aim to show that the critical appropriation of political power can be a potential tool in transforming political structures into just institutions. To achieve this aim, I employ Ricoeurâ€™s hermeneutics of symbols because in his different political essays, he consistently regards political power as akin to a symbol. Thus, for him, the critical appropriation of political power requires a hermeneutical procedure. And so in my discussion, I devote one section for Ricoeurâ€™s hermeneutics of symbols, one for his thoughts on political power, and another one for the critical appropriation of political power through the hermeneutics of symbols. To put Ricoeurâ€™s political and hermeneutical thoughts in a better light, I introduce these sections with a separate section on his philosophical anthropology. In my conclusion, I affirm that transforming political structures into just institutions is very much possible through the critical appropriation of political power. It is such a potential tool in effecting these transformations because the critical appropriation of political power involves a hermeneutical procedure that follows a three-step process of reflection. And reflection, which makes way for the critical appropriation of political power, is what ensures that power rests only in the hands of those who are more likely to advance the common good, resulting into a greater possibility for the transformation of political structures into just institutions., published date: 2018-12-31, link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/387, journal",rmrj_articles
journal name: Recoletos Multidisciplinary Research Journal Vol. 6 No. 2,rmrj_articles
"title: Geographic Information System-Based Suitability Analysis for Potential Shallow Tube-Well Irrigation Development, keywords: shallow tube-well, irrigation development, geographic information system (GIS), suitability mapping, Isabela, Philippines, author: Shirly O. Agcaoili, doi: https://doi.org/10.32871/rmrj1806.02.04, abstract: This study developed a geographic information system (GIS)-based decision support system in the spatial identification of a viable location for shallow tube-well irrigation development in the province of Isabela. Factors such as slope, soil type; land cover and groundwater depth were used as input parameters. Around 98% of the existing shallow tube-wells were within the suitable area. The developed map was validated using existing irrigated areas. Results show that more than 377,000 hectares were found potentially suitable locations for shallow tube-well irrigation development. These areas are characterized with a water table depth of <6.5 m, a slope of<18%, soil textures (sandy loam, clay loam, and sandy clay). Sufficient factors in combination with the GIS tool is a great tool to carry out spatial data in land-use analysis and the use of this as a means in identifying viable locations for shallow tube-well irrigation development in other places is reliable., published date: 2018-12-31, link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/491, journal name: Recoletos Multidisciplinary Research Journal Vol. 6 No. 2",rmrj_articles
"title: An Analytic Approximation to the Density of Twin Primes, keywords: twin primes, inter-arrival time, author: Dionisel Y. Regalado, Rodel Azura, doi: https://doi.org/10.32871/rmrj1806.02.05, abstract: The highly irregular and rough fluctuations of the twin primes below or equal to a positive integer x     are considered in this study. The occurrence of a twin prime on an interval [0,x] is assumed to be random. In particular, we considered the waiting time between arrivals of twin primes as approximated by a geometric distribution which possesses the discrete memory-less property. For large n, the geometric distribution is well-approximated by the exponential distribution. The number of twin primes less or equal to x will then follow the Poisson distribution with the same rate parameter as the exponential distribution. The results are compared with the Hardy-Littlewood conjecture on the frequency of twin primes. We successfully demonstrated that for large n, the proposed model is superior to the H-L conjecture in predicting the frequency of twin primes., published date: 2018-12-31, link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/532, journal name: Recoletos Multidisciplinary Research Journal Vol. 6 No. 2",rmrj_articles
"title: Global Patterns in Spatial Expansion of Dengue Serotype-I in Response to Increasing Surface Temperature, keywords: Dengue expansion, Surface temperature difference, Dengue virus serotype-1, author: Rhoniel Ryan Ymbong, Jake Joshua Chi Garces, doi: https://doi.org/10.32871/rmrj1604.01.01, abstract: Dengue is a mosquito-borne viral infection (DENV serotypes 1-4) that imposes a serious health and economic burden in tropical and sub-tropical countries around the world. Increasing atmospheric temperature had changed the dynamics of the mosquito habitats and thereby influences distribution of these mosquito vectors. We examined the increase in the number of countries within the regions of Asia, Africa, and the Americas reporting laboratory confirmed dengue cases caused by DENV-1 as a response to increasing global surface temperature difference. Data on the number of countries with confirmed reports of dengue (Messina et al. 2014) and surface temperature difference (General Circulation Model) were subjected to scatter plots and linear regression. There were 113 recorded countries across three regions (America=44, comprising the North and South; Africa=28; and Asia=41) reporting dengue incidence from 1943 to 2013, of which 98 countries (America=41; Africa=20; and Asia=37 with the inclusion of Australia) reported confirmed dengue cases caused by DENV-1. Findings suggest that the effect of temperature to the expansion of dengue varies dramatically in certain groups of country. Here, we explore three patterns (PAT) of expansion response where 1) continuous increase in temperature results into a continuous increase in the number of countries with dengue cases (PAT-A), 2) initial increase in temperature results into increase in the number of countries with dengue cases but subsequent increase in temperature results in the decline of dengue expansion (PAT-B),",rmrj_articles
"cases but subsequent increase in temperature results in the decline of dengue expansion (PAT-B), and 3) initial increase in temperature results into higher rate of dengue expansion but continued increase slows it down (PAT-C). PAT-A represented the majority of these countries, including 10 out of 11 countries in Southeast Asia. These results are in congruence with the past studies that supports dengue expansion to be temperature-dependent., published date: 2016-06-30, link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/121, journal name: Recoletos Multidisciplinary Research Journal Vol. 4 No. 1",rmrj_articles
"title: Melliferous Resources for Bee Forage, keywords: Ecology, melliferous resources, bee forage, nectar, pollen, floral calendar, descriptive survey, Cagayan Valley, Philippines, author: Shella B. Cacatian, doi: https://doi.org/10.32871/rmrj1604.01.02, abstract: Efficiency of beekeeping industry depends not only on honeybee strains, its management and hive structures, but also on the abundance, availability and proper utilization of bee flora around bee farming areas. The present investigation was conducted in three barangays in Northwestern Cagayan covering Culao, Sitio Nagbaranganan in Centro 2 and Balingit from March 2014 to April 2015. Â The study used a descriptive survey method to identify the diversity of melliferous resources and to develop a floral calendar in relation to pollen and nectar availability in the area. Data was analyzed using a frequency count. Â In the three vegetations sampled, 54 plant species are useful to honeybees, 27 of which are forest trees, 25 are agricultural crops, and one each is a shrub and a weed. The study ascertained 18 flowering plants as extremely important bee floras since these blossom throughout the year. March to May were identified as the honey flow periods.Â  July to September (dry season) and October to December (rainy season) were the dearth periods for honeybees in the study area. A floral calendar was developed based on the characteristics, abundance, time and duration of bloom of the bee flora. Â Northwestern Cagayan is suitable to initiate bee farming., published date: 2016-06-30, link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/203, journal name: Recoletos Multidisciplinary Research Journal Vol. 4 No. 1",rmrj_articles
"title: The Pseudoscientific Characteristic of Traditional and Alternative Medicines, keywords: traditional and alternative medicines, pseudoscience, falsifiability theory and philosophy of science, author: Jonas Robert L. Miranda, doi: https://doi.org/10.32871/rmrj1604.01.03, abstract: This paper exposes the pseudoscientific characteristic as well the moral issue of traditional and alternative medicines in the Philippines by employing textual analysis of literature published about the nature of traditional and alternative medicine and the distinctions of science from pseudoscience anchored primarily on Karl Popperâ€™s falsifiability theory. Â Specifically, â€˜How traditional and alternative medicines are perceived and received by Filipinos?â€™ and â€˜What are the underlying moral issues regarding the pseudoscientific characteristic of traditional and alternative medicines?â€™Discussions like these are necessary in order to identify how traditional and alternative medicine information is communicated through product advertising, practices and the media, which is significant for consumers in making right decisions., published date: 2016-06-30, link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/133, journal name: Recoletos Multidisciplinary Research Journal Vol. 4 No. 1",rmrj_articles
"title: Structural Applications of Fiber-Reinforced Polymer (FRP) Composites in Australia and Philippines, keywords: Fiber Composites, Civil Infrastructure, Construction, Bridge Structure, author: Ernesto J. Guades, doi: https://doi.org/10.32871/rmrj1604.01.04, abstract: Fiber-reinforced polymer (FRP) composites are considered viable alternatives due to their inherent advantages over traditional materials. Their advantages include light weight, high specific strength, high durability, corrosion resistance, chemical and environmental resistance, and low maintenance cost.Â  This innovative material has been globally applied into civil infrastructure. In Australia, the applications include composite pile system and rehabilitation, marine structures, bridge structures and electrical cross-arms. On the other hand, strengthening of bridge and building structures are the common application of fiber composites in the Philippines.Â  This paper presents the recent developments on the application of FRP composites in Australia and in the Philippines. Challenges in the implementation of this material are also presented. It is hoped that with the information revealed in this study, it will gain further application of this innovative material into civil infrastructure here in the Philippines., published date: 2016-06-30, link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/120, journal name: Recoletos Multidisciplinary Research Journal Vol. 4 No. 1",rmrj_articles
"title: Various Trends on the National Development of Renewable Energy Source Affecting the Natural Resource Depletion, keywords: Renewable energy source, natural resources, exploratory pattern analysis, country trends, author: Eduardo D. Piedad Jr., doi: https://doi.org/10.32871/rmrj1604.01.05, abstract: Renewable energy sources are foreseen to rise as they become scarce and expensive fossil fuels. Considering this thought, each country implements different strategies and national policies to support the development of renewable sources. However, these emerging developments may contribute to its depletion of natural sources. In this paper, an exploratory pattern analysis was used on 125 selected countries to determine the underlying trends on the effect of the development of renewable energy (RE) sources while utilizing the countriesâ€™ natural resources. Due to different status of each country, the trends were grouped in similar associations such as negative, positive and bell-like relationships. Developed countries showed a negative relationship where the natural resources are heavily utilized in the early stages but rapidly decreased as the RE progresses. This reflects the capability of these countries with high to very-high human development index (HDI) to invest more on advanced technologies which utilize fewer natural resources. On the other hand, the underdeveloped countries with low to moderate HDI behave in a positive relationship showing their heavily dependence on its natural resources as RE progresses. Moreover, a group of developing countries between developed and underdeveloped categories and without direct relationship to HDI showed a transition between positive to negative transition as the RE progresses.",rmrj_articles
"These findings support the international policymakers, developers and investors on RE market justifications and entrustments, and fair RE policies such as the integration of Carbon Footprint Policy., published date: 2016-06-30, link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/173, journal name: Recoletos Multidisciplinary Research Journal Vol. 4 No. 1",rmrj_articles
"title: Displacement and Illumination Levels Effect on Short-distance Measurement Errors of Using a Camera, keywords: short-distance measurement error, camera-to-lens displacement, illumination, computer vision, camera, descriptive and comparative analysis, author: Eduardo D. Piedad Jr., Ricky B. Villeta, doi: https://doi.org/10.32871/rmrj1604.01.06, abstract: Using a camera for measurement reading is simplified through the incorporation of computer vision application. The variations in the environmentâ€™s setting, however, may constitute to the occurrence of measurement errors. A study investigated the significant effect of changing the camera-to-lens displacements and the variations of the illumination level on the short-distance measurement reading. This is performed initially by developing an actual setup calibrated though the comparison with the hypothesized values. Then, an experiment on this calibrated setup generates the measurement results of varying the displacement positions and the illumination levels. Through descriptive and comparative statistical analysis, there is evidence that the variations of the displacement alone do not significantly change the measurement results. Similarly, the variations in the illumination levels do not also constitute significant changes on the measurement results. Hence, each of the variables bears no contribution on the occurrence of the measurement error of using camera. It is further confirmed through the two way analysis of variance that there is no significant difference on the displacement positions and illumination levels, and on their interactions. These results verified that a camera can be used as a short-distance measurement tool adequately regardless on the object-to-lens displacement positions and on the illumination levels., published date: 2016-06-30, link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/199, journal name: Recoletos Multidisciplinary Research Journal Vol. 4 No. 1",rmrj_articles
"title: Government Effectiveness and Corruption Control to the Global Competitiveness Level of ASEAN Countries, keywords: path analysis, government effectiveness, global competitiveness, corruption control, human development, enabling trade facilitation, author: Herben M. Tautho, doi: https://doi.org/10.32871/rmrj1604.01.07, abstract: This study is a validation of the varied parameters of global competitiveness level of the ASEAN countries. Government effectiveness (GE) and corruption control (CC) are the direct predictors and independent variables while global competitiveness (GC) is the response variable. The determined causal factors affected by government effectiveness and corruption control are human development (HD) and enabling trade facilitation (ETF) which have varied impacts to global competitiveness. The researcher utilized a path analysis where 6 path models were established from the predictors (x) to its response variable (y) to determine which among these factors creates a huge impact. Path coefficients were generated and the summation of value effects was determined. Findings revealed that government effectiveness and corruption control were substantial elements that influenced the dynamism and vitality of global competitiveness landscape. However, GE has a strong direct effect to GC as compared to CC and from amongst the indirect effects, the correlation between GE and HD relative to GC has the highest path coefficient. The existing economic and political conditions of the individual ASEAN member countries reflected by the implications of the raw data collected are seen as an impediment to a more collective performance. Hence, this study implies a two-fold re-evaluation and strengthening of the policy formulation and implementation individually and collectively as a regional bloc., published date: 2016-06-30, link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/172, journal name: Recoletos Multidisciplinary Research Journal Vol. 4 No. 1",rmrj_articles
"title: Paul Ricoeur's Mystery of Hermeneutics and Identity, keywords: poetic imperative, categorical imperative, fusion of horizon, justice, love, hermeneutics, mystery of hermeneutics, mystery of identity, author: Mario Mapote, doi: https://doi.org/10.32871/rmrj1604.01.08, abstract: The study is a reflection on the phenomenological hermeneutics of Paul Ricoeur which is based on the selected issues entangling the mystery of hermeneutics in relation to identity.Â  It delves into hermeneutics -- its kind, characteristics, and various relevant topics such as the role of philosophy, theology, biblical/sacred writing, history, culture, media, relation between the text-author and the reader-interpreter, human identity and character, love and justice, ethics and morality, law and command and the like. In a comprehensive manner, it also analyzes the phenomenological hermeneutics of Ricoeur exploring into the interpretation on the mystery of hermeneutics on the self and identity i.e. the human person who is created into the â€œimage of Godâ€ capable of giving love, justice and embracing the fullness of hermeneutics of the self that was perfected in the â€œimage of Christ.â€ The human person is the entire project that journeys toward meaningful existence concretized by manâ€™s search for ultimate happiness. It is a movement towards fulfilling the character, nature or essence of his being. It is a process of turning oneâ€™s being into its becoming.Â  This project called humanity is a path that every person must walk on to attain his end. No one can escape this project., published date: 2016-06-30, link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/204, journal",rmrj_articles
journal name: Recoletos Multidisciplinary Research Journal Vol. 4 No. 1,rmrj_articles
"title: The â€œResurrection of the Fleshâ€ according to Saint Augustine, keywords: null, author: Jose Rene C. Delariarte, OSA, doi: https://doi.org/10.32871/rmrj1604.01.09, abstract: This paper argues that contrary to some critics, Augustine, the philosopher and pillar of the Catholic faith, did tackle resurrection [of the flesh or body] by examining some of his writings. The author traces the development of Augustineâ€™s interpretation of the resurrection of the body by examining the context and some texts in four of his works, namely, De fide et symbolo, Opus imperfectum contra Julianum, De Catechizandis Rudibus, and the Enchiridion . The researcher investigates further on: (a) Augustineâ€™s understanding of the â€œresurrection of the fleshâ€ in the Creed, (b) the developmental understanding of â€œresurrection of the fleshâ€ from the different representative texts enumerated above, and (c) the theological conclusion that one could infer from the investigation whether or not it is in consonance with the present understanding of Augustine and the present formulation as theologically accepted in the present time., published date: 2016-06-30, link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/146, journal name: Recoletos Multidisciplinary Research Journal Vol. 4 No. 1",rmrj_articles
"title: Screening Indicators for an Improved Faculty Accomplishment, keywords: faculty accomplishment, screened indicators, improved accomplishment, pca on achievement, ipoo on faculty accomplishment, author: Juanita M Costillas, Melvin E. Obus, Flordeliza E. Vitor, doi: https://doi.org/10.32871/rmrj1604.01.10, abstract: This study determined the indicators for an improved faculty accomplishment based on selected profile (age, the number of years of teaching, performance rating, and salary), Common Criteria for Evaluation or CCE (educational qualification, professional achievements, and academic experience) and Qualitative Contribution Evaluation (QCE) ratings. One hundred percent (160) of faculty with ratings in the NBC- 461 6th cycle comprised the respondent which was evidently adequate as sample based on Kaiserâ€“Meyerâ€“Olkin (KMO) results. The Bartlettâ€™s test of sphericity indicates that variables are well-defined for Principal Component Analysis (PCA). The pre-defined indicators were categorized as indexes labeled as Input-Process-Output-Outcome. Results show that change in the Outcome of HE varies depending on the variables involved in the analysis. Considering full data, data with QCE and data of senior faculty, Inputs, Processes, and Outputs significantly contribute towards an improved (Outcome) faculty accomplishment (FA). The analysis on junior faculty (JF), showed that only Inputs and Outputs were significantly affecting change on Outcome of HE. Moreover, the most significantly affecting indicators towards faculty accomplishments are performance rating, age, and number of years of teaching. Then educational qualification followed, next are professional achievement and academic experience, and lastly the QCE., published date: 2016-06-30, link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/169, journal name: Recoletos Multidisciplinary Research Journal Vol. 4",rmrj_articles
journal name: Recoletos Multidisciplinary Research Journal Vol. 4 No. 1,rmrj_articles
"title: Multidimensional Poverty Indicators in light of ASEAN Integration, keywords: Poverty, ASEAN, ASEAN Integration, author: Jayvee Faust B. Anga, Jonah Marie S. Enerlas, Kristine June D. Uy, Marjurie Lourince E. Zanoria, doi: https://doi.org/10.32871/rmrj1503.01.01, abstract: This study aimed to explore poverty among ASEAN member nations by introducing a multidimensional poverty index that can be used to determine the relative success of a country in deterring several deprivations that are identified and measured. It utilized multiple factors that can be useful for policy and investment decisions and are intended to complement analyses using financial poverty indicators. Using exploratory data analysis, several indicators were selected to represent the different dimensions of poverty. Said indicators were then subjected to factor analysis which yielded four multidimensional indices namely: General Welfare Index, Governance and Emotional Landscape Index, and Social Climate Index. Singapore, Brunei, and Malaysia ranked 1st, 2nd, and 3rd in all three indices, respectively. In addition, multivariate cluster analysis was also performed. It revealed that Singapore exhibited exceptional performance in all indices, thereby earning it a cluster all to its own. Similarities were observed between Brunei and Malaysia while Thailand, Vietnam, Philippines, and Indonesia were clustered together. Cambodia, Lao PDR, and Myanmar belonged to another cluster, indicating similarities among them. The study concluded that a wide gap exists among ASEAN countries in terms of the various deprivations measured. It also identified several problem areas and strengths of the ASEAN member states. This information can be helpful in making sound judgments especially in the delicate circumstances that surround economic integration., published date: 2015-06-30, link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/22, journal name:",rmrj_articles
journal name: Recoletos Multidisciplinary Research Journal Vol. 3 No. 1,rmrj_articles
"title: Sovereign Bankruptcy in the Perspective of the ASEAN Integration, keywords: ASEAN, ASEAN integration, sovereign debt, sovereign bankruptcy, author: Yener C. Cabalida, Alessa Joy D. Cruz, Kristine June D. Uy, Marjurie Lourince E. Zanoria, doi: https://doi.org/10.32871/rmrj1503.01.02, abstract: This paper recognizes the presence of sovereign debt as primary means of financing its expenditures. It practically covers the gaps between cash outflows and inflows from a countryâ€™s revenues such as those coming from taxes. However, when a countryâ€™s debt goes too high that it already has difficulty in paying it off, sovereign bankruptcy occurs. This study dwells at the factors that lead to sovereign bankruptcy among ASEAN countries in terms of business confidence, credit management, resource availability and market stability. To measure the indicators in determining the nations in the verge of being bankrupt, the researchers use the data depicting the corruption perception index, GDP and investment climate index. Furthermore, data regarding the ease of doing business rankings, credit ratings, surplus/deficit of the government budget, external debt, current account balance and inflation rate are also considered. These indicators are believed to be suggestive of a countryâ€™s capability of sustaining its overall debt, highlighting the point that an ASEAN country should take into account all its resources to ensure that it doesnâ€™t go bankrupt as a nation especially now that it is looking into integrating itself into one economic ASEAN community., published date: 2015-06-30, link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/27, journal name: Recoletos Multidisciplinary Research Journal Vol. 3 No. 1",rmrj_articles
"title: Path Analysis of Climate and Tourism to the Economic Growth in the Philippines, keywords: null, author: Helmae N. Etulle-Tapanan, doi: https://doi.org/10.32871/rmrj1503.01.03, abstract: This study is an empirical validation of the economic and environmental parameters of tourism in the Philippines. The determined tourism factors to be affected by tropical depressions are: tourist arrivals, tourism employment rate and travel price. These factors had varied impacts on economic growth in terms of annual gross domestic product through: exchange rate, inflation rate, consumer price index, and employment rate. The researcher utilized a path analysis to determine which among the tourism factors had a robust effect by the tropical depression. This study also concludes the effects (both direct and indirect) of predictors to GDP. A model was established from the predictors (x) to its response (y). To demonstrate the paths from the origin to the end, a computed path coefficients were generated. The summation of value effects was determined and an effect model was established. Findings revealed that travel price factor was a prevalent element that influenced the volatility of GDP and not more on the tourist arrivals and tourism employment rate. Tourists, regardless of nationality, prefer to spend more their money, enjoy and mesmerize the natural beauty of Philippines even with the occurrence of natural disturbances. Hence, this study implies on strengthening the policy of fixed prices on travels and all in-country cost, developing more the outdoor and indoor tourism industry, the Philippines infrastructure to sustain and enhance tourism services., published date: 2015-06-30, link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/23, journal name: Recoletos Multidisciplinary Research Journal Vol. 3 No. 1",rmrj_articles
