,2010,2016,2017,2018,2019,2020,2021,2022,2023,about,academics,admissions,alumni,bachelor-secondary-education-major-mathematics-bsed-math,bachelor-secondary-education-major-science-bsed-science,blank,cas,category,certificate-program-elementary-teaching,cicct,cmo,coc,coe,coeng,contact,diploma-professional-education-concentration-catechism,diploma-professional-education-dpe,elementary,eteeap,etteap,events,gen-info,general-information,gradeschool,history,home,home-backup,hometest,impact,involve,junior-high-school-library,juniorhighschool,law,library,library2,login-customizer,news-events,nursing,online-enrollment,portfolio,poster-section,rafi-with-usj-r-provides-deped-with-mtb-mle-books,regs-test-page,research,reverse-eng-page,reverse-engineering,rittc,sams,sas,sbm,scholarships,scs,sdpc,sdpc-old,sdpc-test,sdpc2,seniorhighschool,shs-faculty-staff,site-map,social-media,soe,soeng,student-life,student-research-program-forms,test-com,testengrfac,university-calendar,usj-r-accountancy-business-ad-named-cod,usj-r-saitama-renew-pact-on-hr-monozukuri,virtual-tour,wp-content,wp-login.php,yoland
,,https://usjr.edu.ph/2016/05/11/usj-r-coe-supports-innovative-teacher-trainings-nationwide/,https://usjr.edu.ph/2017/05/30/cicct-concluded-forward-startup-demo-day-2017/,https://usjr.edu.ph/2018/06/19/new-vps-introduced-opening-salvo-maspara-continues-tenure/,https://usjr.edu.ph/2019/02/15/application-new-zealand-post-graduate-scholarships-now-open/,https://usjr.edu.ph/2020/08/13/university-bares-list-of-senior-high-grads-for-ay-2019-2020/,https://usjr.edu.ph/2021/11/03/the-homecoming-miss-universe-ph-2021-beatrice-gomez-visits-usj-r/,https://usjr.edu.ph/2022/08/12/josenian-premier-ay-2021-2022/,,,,,,,,,,https://usjr.edu.ph/category/news/,,,,,,,,,,,,,https://usjr.edu.ph/events/event/career-assessment-sophomores-2/,,,,,,,,,,,,,,,,,,,,,,,,,,https://usjr.edu.ph/rittc/programs/assessment/oracle/,,https://usjr.edu.ph/sas/degrees/undergraduate/english/,https://usjr.edu.ph/sbm/degrees/undergraduate/bshm/,,,,,,,,,,,https://usjr.edu.ph/soe/degrees/undergraduate/beed/,,,,,,,,,,https://usjr.edu.ph/wp-content/uploads/2016/07/2-1024x683.png,,
,,https://usjr.edu.ph/2016/05/12/commerce-week-2015-a-cut-above-the-rest/,https://usjr.edu.ph/2017/05/30/jpia-usj-r-named-outstanding-local-chapter/,https://usjr.edu.ph/2018/06/20/san-beda-college-alabang-library-visit/,https://usjr.edu.ph/2019/02/16/cash-gc-anti-envelopmental-journalism-campaign-turned-adopted-community/,https://usjr.edu.ph/2020/08/23/taiwan-based-university-grants-full-scholarship-to-two-josenian-it-grads/,https://usjr.edu.ph/2021/12/08/usj-r-quadricentennial-campus/,https://usjr.edu.ph/2022/08/24/orientation-on-new-normal-protocols-takes-off/,,,,,,,,,,https://usjr.edu.ph/category/partners/,,,,,,,,,,,,,https://usjr.edu.ph/events/event/career-assessment-sophomores/,,,,,,,,,,,,,,,,,,,,,,,,,,https://usjr.edu.ph/rittc/programs/assessment/tailoring/,,https://usjr.edu.ph/sas/degrees/undergraduate/international-studies/,https://usjr.edu.ph/sbm/degrees/undergraduate/bsma/,,,,,,,,,,,https://usjr.edu.ph/soe/degrees/undergraduate/beedsped/,,,,,,,,,,https://usjr.edu.ph/wp-content/uploads/2016/09/IMG_4333.jpg,,
,,https://usjr.edu.ph/2016/05/12/future-entrepreneurs-engage-in-go-negosyo-creativity-and-innovation-summit-2014/,https://usjr.edu.ph/2017/05/31/usj-r-scores-3-cpa-topnotchers/,https://usjr.edu.ph/2018/07/02/southern-taiwan-university-and-usj-r-inks-cooperation-agreement/,https://usjr.edu.ph/2019/02/18/usjr-help-ermita-fire-victims/,https://usjr.edu.ph/2020/09/01/josenian-educators-win-at-ched-asean-tilt/,https://usjr.edu.ph/2021/12/17/usj-r-ties-with-nqc-to-stream-philippine-international-quincentennial-conference/,https://usjr.edu.ph/2022/08/31/usj-r-unveils-diamond-jubilee-celebrations/,,,,,,,,,,https://usjr.edu.ph/category/partnership/,,,,,,,,,,,,,https://usjr.edu.ph/events/event/cas-convocation-2/,,,,,,,,,,,,,,,,,,,,,,,,,,https://usjr.edu.ph/rittc/programs/assessment/technical-drafting/,,https://usjr.edu.ph/sas/degrees/undergraduate/journalism/,https://usjr.edu.ph/sbm/degrees/undergraduate/tourism/,,,,,,,,,,,https://usjr.edu.ph/soe/degrees/undergraduate/bsed-english/,,,,,,,,,,https://usjr.edu.ph/wp-content/uploads/2016/09/IMG_4343.jpg,,
,,https://usjr.edu.ph/2016/05/12/hms-wins-back-spotlight-2016-battle-of-the-wild/,https://usjr.edu.ph/2017/06/06/usj-r-researchers-provide-training-external-contributors/,https://usjr.edu.ph/2018/07/04/university-introduces-new-religious-administrators-2018-2022/,https://usjr.edu.ph/2019/02/24/oar-prior-general-visits-usj-r-invites-josenians-creators-communion/,https://usjr.edu.ph/2020/09/03/usj-r-colleges-renamed-into-schools/,,https://usjr.edu.ph/2022/09/08/oar-installs-new-president-for-usj-r/,,,,,,,,,,https://usjr.edu.ph/category/press-release/,,,,,,,,,,,,,https://usjr.edu.ph/events/event/cas-words-music/,,,,,,,,,,,,,,,,,,,,,,,,,,https://usjr.edu.ph/rittc/programs/assessment/trainers-methodology-level-i/,,https://usjr.edu.ph/sas/degrees/undergraduate/liberal-arts-in-commerce/,,,,,,,,,,,,https://usjr.edu.ph/soe/degrees/undergraduate/bsed-filipino/,,,,,,,,,,https://usjr.edu.ph/wp-content/uploads/2016/09/IMG_4419.jpg,,
,,https://usjr.edu.ph/2016/05/12/jaguar-jpians-dominate-cfjpia-2015/,https://usjr.edu.ph/2017/06/07/research-sets-pace/,https://usjr.edu.ph/2018/07/10/royal-institution-singapore-grants-international-certification-rittc-grads/,https://usjr.edu.ph/2019/02/25/usj-r-college-arts-sciences-celebrates-72nd-anniversary/,https://usjr.edu.ph/2020/09/15/virtual-usj-r-student-services-you-can-avail-online/,,https://usjr.edu.ph/2022/09/12/usj-r-starts-face-to-face-classes-after-two-years/,,,,,,,,,,https://usjr.edu.ph/category/quick-links/,,,,,,,,,,,,,https://usjr.edu.ph/events/event/cat-orientation-organization/,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://usjr.edu.ph/sas/degrees/undergraduate/library-and-information-science/,,,,,,,,,,,,https://usjr.edu.ph/soe/degrees/undergraduate/bsed-math/,,,,,,,,,,https://usjr.edu.ph/wp-content/uploads/2016/09/IMG_4423.jpg,,
,,https://usjr.edu.ph/2016/05/12/jbees-exudes-black-and-white-fever/,https://usjr.edu.ph/2017/06/08/usj-r-opens-off-campus-masteral-program-region-viii/,https://usjr.edu.ph/2018/07/11/usj-r-holds-first-international-conference-methodological-advances-research/,https://usjr.edu.ph/2019/02/25/usj-r-dota-2-mayors-cup-2019/,https://usjr.edu.ph/2020/09/30/usj-r-2020-graduates-may-claim-graduation-fee-refund/,,https://usjr.edu.ph/2022/09/13/recoletos-multidisciplinary-research-journal-now-scopus-indexed/,,,,,,,,,,https://usjr.edu.ph/category/research/,,,,,,,,,,,,,https://usjr.edu.ph/events/event/ce-freshmen-treat/,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://usjr.edu.ph/sas/degrees/undergraduate/marketing-communication/,,,,,,,,,,,,https://usjr.edu.ph/soe/degrees/undergraduate/bsed-science/,,,,,,,,,,https://usjr.edu.ph/wp-content/uploads/2016/09/IMG_4431.jpg,,
,,https://usjr.edu.ph/2016/05/12/jems-and-tco-rep-win-mr-and-ms-commerce-2016/,https://usjr.edu.ph/2017/06/12/juniors-welcome-new-academic-year-cultural-performances/,https://usjr.edu.ph/2018/07/12/university-president-trains-singapore/,https://usjr.edu.ph/2019/02/page/2/,https://usjr.edu.ph/2020/09/30/usj-r-releases-second-list-of-graduates-for-2nd-semester-of-ay-2019-2020/,,https://usjr.edu.ph/2022/09/16/southern-taiwan-university-of-science-and-technology-president-visits-usj-r/,,,,,,,,,,https://usjr.edu.ph/category/rittc/,,,,,,,,,,,,,https://usjr.edu.ph/events/event/cicct-acquaintance-party/,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://usjr.edu.ph/sas/degrees/undergraduate/microbiology-major/,,,,,,,,,,,,https://usjr.edu.ph/soe/degrees/undergraduate/bsned-ece/,,,,,,,,,,https://usjr.edu.ph/wp-content/uploads/2016/09/IMG_4437.jpg,,
,,https://usjr.edu.ph/2016/05/30/cicct-elevated-to-center-of-excellence-status/,https://usjr.edu.ph/2017/06/19/8033/,https://usjr.edu.ph/2018/07/16/13th-capping-badging-investiture/,https://usjr.edu.ph/2019/03/01/senior-high-school-first-research-summit/,https://usjr.edu.ph/2020/10/07/university-bares-second-list-of-senior-high-grads-for-ay-2019-2020/,,https://usjr.edu.ph/2022/09/30/restless-heart-2021-issue-now-available-for-download/,,,,,,,,,,https://usjr.edu.ph/category/sams/,,,,,,,,,,,,,https://usjr.edu.ph/events/event/cicct-christmas-party-2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://usjr.edu.ph/sas/degrees/undergraduate/philosophy/,,,,,,,,,,,,https://usjr.edu.ph/soe/degrees/undergraduate/bsned-est/,,,,,,,,,,https://usjr.edu.ph/wp-content/uploads/2016/09/IMG_4444.jpg,,
,,https://usjr.edu.ph/2016/05/page/2/,https://usjr.edu.ph/2017/06/21/usj-r-coe-faculty-receives-ched-scholarship/,https://usjr.edu.ph/2018/07/16/usj-r-welcomes-freshmen-transferees/,https://usjr.edu.ph/2019/03/08/3rd-recoletos-international-research-congress-garners-200-entries-across-globe/,https://usjr.edu.ph/2020/10/29/usj-r-recognizes-59-service-awardees-in-2020/,,https://usjr.edu.ph/2022/10/10/usj-r-marks-75th-anniversary-celebration-with-diamond-jubilee-urns-and-fireworks/,,,,,,,,,,https://usjr.edu.ph/category/sas/,,,,,,,,,,,,,https://usjr.edu.ph/events/event/cicct-christmas-party/,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://usjr.edu.ph/sas/degrees/undergraduate/political-science/,,,,,,,,,,,,https://usjr.edu.ph/soe/degrees/undergraduate/bsned-gen/,,,,,,,,,,https://usjr.edu.ph/wp-content/uploads/2016/09/IMG_4454.jpg,,
,,https://usjr.edu.ph/2016/06/25/gstestpost/,https://usjr.edu.ph/2017/06/25/coe-dean-receives-garbo-sa-cnu-award/,https://usjr.edu.ph/2018/07/20/university-celebrates-religious-affairs-week-2018/,https://usjr.edu.ph/2019/03/08/usj-r-now-offers-master-laws-program/,https://usjr.edu.ph/2020/11/04/usj-r-publishes-list-of-senior-high-awardees-for-ay-2019-2020/,,https://usjr.edu.ph/2022/10/12/usj-r-school-of-education-inks-two-agreements-to-assist-daycare-teachers-in-cebu/,,,,,,,,,,https://usjr.edu.ph/category/sba/,,,,,,,,,,,,,https://usjr.edu.ph/events/event/cicct-convocation/,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://usjr.edu.ph/sas/degrees/undergraduate/psychology/,,,,,,,,,,,,https://usjr.edu.ph/soe/degrees/undergraduate/bsned-major-in-elementary-school-teaching/,,,,,,,,,,https://usjr.edu.ph/wp-content/uploads/2016/09/IMG_4455.jpg,,
,,https://usjr.edu.ph/2016/07/04/4-teams-among-the-semi-finalists-for-the-accenture-program-the-future/,https://usjr.edu.ph/2017/06/29/josenian-elected-jea-president/,https://usjr.edu.ph/2018/07/30/josenians-bag-12-awards-2018-cebu-accountancy-week/,https://usjr.edu.ph/2019/03/11/ceap-holds-2019-nhec-summit-usj-r/,https://usjr.edu.ph/2020/11/18/college-awardees-list-for-sy-2019-2020-published/,,https://usjr.edu.ph/2022/11/07/53-professionals-finish-diploma-program-in-supply-management-at-usj-r/,,,,,,,,,,https://usjr.edu.ph/category/scs/,,,,,,,,,,,,,https://usjr.edu.ph/events/event/cicct-days-culminating-activity/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://usjr.edu.ph/soe/degrees/undergraduate/cpet/,,,,,,,,,,https://usjr.edu.ph/wp-content/uploads/2016/09/IMG_4462.jpg,,
,,https://usjr.edu.ph/2016/07/04/cicct-awards-new-batch-of-ibm-db2-passers-2/,https://usjr.edu.ph/2017/07/04/graduate-school-additional-off-campus-site-mepz/,https://usjr.edu.ph/2018/08/09/cebuanos-at-wcopa-2018/,https://usjr.edu.ph/2019/03/15/greenpeace-campus-tour-2019/,https://usjr.edu.ph/2020/11/26/complete-list-programs-offered-at-usj-r/,,,,,,,,,,,,https://usjr.edu.ph/category/sdpc/,,,,,,,,,,,,,https://usjr.edu.ph/events/event/cicct-days-exhibit/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://usjr.edu.ph/soe/degrees/undergraduate/dpe-cc/,,,,,,,,,,https://usjr.edu.ph/wp-content/uploads/2016/09/IMG_4468.jpg,,
,,https://usjr.edu.ph/2016/07/04/cicct-produces-another-batch-of-philnits-passers/,https://usjr.edu.ph/2017/07/04/seminar-workshop-textbook-writing/,https://usjr.edu.ph/2018/08/10/josenian-lawyer-places-15th-bar-exam/,https://usjr.edu.ph/2019/03/18/peac-tes-orientation/,https://usjr.edu.ph/2020/12/03/usjr-ceremonial-lighting-2020/,,,,,,,,,,,,https://usjr.edu.ph/category/senior-high/,,,,,,,,,,,,,https://usjr.edu.ph/events/event/cicct-departmental-examination/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://usjr.edu.ph/soe/degrees/undergraduate/dpe/,,,,,,,,,,https://usjr.edu.ph/wp-content/uploads/2016/09/IMG_4508.jpg,,
,,https://usjr.edu.ph/2016/07/04/cicct-recognized-by-ched-as-center-of-excellence-for-i-t-education/,https://usjr.edu.ph/2017/07/15/shs-promote-peace-digital-times-hashtag/,https://usjr.edu.ph/2018/08/16/6th-recoletos-run-slated-september-16/,https://usjr.edu.ph/2019/03/20/central-visayas-launches-international-year-indigenous-languages-celebration-usj-r/,https://usjr.edu.ph/2020/09/30/usj-r-2020-graduates-may-claim-graduation-fee-refund/2/,,,,,,,,,,,,https://usjr.edu.ph/category/soe/,,,,,,,,,,,,,https://usjr.edu.ph/events/event/cicct-student-forum/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://usjr.edu.ph/soe/degrees/undergraduate/early-childhood-educationbsned/,,,,,,,,,,https://usjr.edu.ph/wp-content/uploads/2016/09/IMG_4513.jpg,,
,,https://usjr.edu.ph/2016/07/04/cicct-won-2nd-runner-up-in-12-th-smart-sweep/,https://usjr.edu.ph/2017/07/18/josenians-excel-international-travel-festival-2017/,https://usjr.edu.ph/2018/08/21/opening-recoletos-de-cebu-2018/,https://usjr.edu.ph/2019/03/24/500-josenians-complete-yma-program-implement-community-extension-projects/,https://usjr.edu.ph/2020/09/30/usj-r-releases-second-list-of-graduates-for-2nd-semester-of-ay-2019-2020/2/,,,,,,,,,,,,https://usjr.edu.ph/category/soeng/,,,,,,,,,,,,,https://usjr.edu.ph/events/event/coe-ambassador-ambassadress/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://usjr.edu.ph/soe/degrees/undergraduate/etteap/,,,,,,,,,,https://usjr.edu.ph/wp-content/uploads/2016/09/IMG_4524.jpg,,
,,https://usjr.edu.ph/2016/08/23/recollects-dedicate-first-ecopark-to-mary-2/,https://usjr.edu.ph/2017/07/22/commerce-dean-receives-picpa-leadership-award/,https://usjr.edu.ph/2018/08/31/gnea/,https://usjr.edu.ph/2019/04/11/official-statement-usj-r-condemns-shooting-incident-injuring-one-josenian-student-coffee-shop/,https://usjr.edu.ph/2020/10/07/university-bares-second-list-of-senior-high-grads-for-ay-2019-2020/2/,,,,,,,,,,,,https://usjr.edu.ph/category/uncategorized/,,,,,,,,,,,,,https://usjr.edu.ph/events/event/coe-buwan-ng-wika-kulminasyon/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://usjr.edu.ph/wp-content/uploads/2016/09/IMG_4530.jpg,,
,,https://usjr.edu.ph/2016/09/05/usj-r-among-top-performing-schools-has-4-cpa-topnotchers/,https://usjr.edu.ph/2017/07/22/shs-publication-releases-first-magazine/,https://usjr.edu.ph/2018/09/04/josenian-student-organization-leaders-conduct-mural-painting-at-tungkil/,https://usjr.edu.ph/2019/04/24/usj-r-trains-employees-disaster-preparedness/,https://usjr.edu.ph/2020/11/04/usj-r-publishes-list-of-senior-high-awardees-for-ay-2019-2020/2/,,,,,,,,,,,,https://usjr.edu.ph/category/alumni/page/2/,,,,,,,,,,,,,https://usjr.edu.ph/events/event/coe-camping-boy-scout-philippines/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://usjr.edu.ph/wp-content/uploads/2016/09/IMG_4534.jpg,,
,,https://usjr.edu.ph/2016/09/05/usj-r-forges-pact-with-mitsumi-for-robotics-engineering-class/,https://usjr.edu.ph/2017/08/01/junior-high-students-dance-advocate-health-wellness/,https://usjr.edu.ph/2018/09/21/mrmsintramurals2018/,https://usjr.edu.ph/2019/05/14/josenian-grad-proposes-girlfriend-eteeap-graduation-day/,,,,,,,,,,,,,https://usjr.edu.ph/category/alumni/page/3/,,,,,,,,,,,,,https://usjr.edu.ph/events/event/coe-community-practice/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://usjr.edu.ph/wp-content/uploads/2016/09/IMG_4564-1024x683.jpg,,
,,https://usjr.edu.ph/2016/09/07/campus-book-fair-16-a-success/,https://usjr.edu.ph/2017/08/07/usj-r-renews-contract-itso-cebu-chamber-commerce-industry/,https://usjr.edu.ph/2018/10/01/usj-r-university-days-intramurals-2018-results/,https://usjr.edu.ph/2019/05/15/eighteen-finish-off-campus-mbm-program-eastern-visasyas/,,,,,,,,,,,,,https://usjr.edu.ph/category/announcement/page/2/,,,,,,,,,,,,,https://usjr.edu.ph/events/event/coe-convocation/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://usjr.edu.ph/wp-content/uploads/2016/09/IMG_4564.jpg,,
,,https://usjr.edu.ph/2016/09/07/usj-r-library-staff-visited-libraries/,https://usjr.edu.ph/2017/08/07/usj-r-sends-1st-mechanical-engineering-student-intern-japan/,https://usjr.edu.ph/2018/10/16/usj-r-joins-kaon-na-food-travel-festival/,https://usjr.edu.ph/2019/05/23/josenians-develop-app-find-parking-space-win-national-competition/,,,,,,,,,,,,,https://usjr.edu.ph/category/announcement/page/3/,,,,,,,,,,,,,https://usjr.edu.ph/events/event/coe-culminating-activity-nutrition-month-sports-festival/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://usjr.edu.ph/wp-content/uploads/2016/09/IMG_4567.jpg,,
,,https://usjr.edu.ph/2016/09/30/usj-r-holds-4th-recoletos-run/,https://usjr.edu.ph/2017/08/12/usj-r-partners-inner-outer-travel-cultural-exchange-program/,https://usjr.edu.ph/2018/10/21/ibp-organized-4th-justice-forum-usj-r/,https://usjr.edu.ph/2019/05/27/usj-r-grad-tops-may-2019-cpa-exam-fulfills-promise-dad/,,,,,,,,,,,,,https://usjr.edu.ph/category/announcement/page/4/,,,,,,,,,,,,,https://usjr.edu.ph/events/event/coe-invitational-academic-contest/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://usjr.edu.ph/wp-content/uploads/2016/09/IMG_8329-300x200.jpg,,
,,https://usjr.edu.ph/2016/09/30/usj-r-to-engage-japanese-school-in-exchange-program/,https://usjr.edu.ph/2017/08/28/university-wins-grant-journal-incentive-program/,https://usjr.edu.ph/2018/10/21/josenian-ece-students-champ-first-cebu-inter-university-robotics-competition/,https://usjr.edu.ph/2019/05/28/usj-r-tops-visayas-mindanao-producing-cpa-passers/,,,,,,,,,,,,,https://usjr.edu.ph/category/announcement/page/5/,,,,,,,,,,,,,https://usjr.edu.ph/events/event/coe-invitational-research-congress/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://usjr.edu.ph/wp-content/uploads/2016/09/IMG_8341.jpg,,
,,https://usjr.edu.ph/2016/10/03/usj-r-alumni-card-entitles-holder-to-discounts/,https://usjr.edu.ph/2017/08/28/usj-r-ie-students-granted-utility-model/,https://usjr.edu.ph/2018/11/17/josenian-ranks-first-among-october-2018-psychometrician-topnotchers-cebu/,https://usjr.edu.ph/2019/05/29/fourteen-josenians-make-biggest-tapioca-dessert-world/,,,,,,,,,,,,,https://usjr.edu.ph/category/announcement/page/6/,,,,,,,,,,,,,https://usjr.edu.ph/events/event/coe-lab-use-basic-intermediate-advanced-ict-training-pbl-integration/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://usjr.edu.ph/wp-content/uploads/2016/09/IMG_8342.jpg,,
,,https://usjr.edu.ph/2016/10/04/herrell-urges-josenians-to-care-for-environment/,https://usjr.edu.ph/2017/09/01/josenian-first-cebuano-recipient-gma-excellence-award/,https://usjr.edu.ph/2018/11/24/nursing-students-won-digital-poster-awards-8th-international-conference-nurses/,https://usjr.edu.ph/2019/05/30/talavera-house-of-prayer-culminates-20th-founding-anniversary-celebration/,,,,,,,,,,,,,https://usjr.edu.ph/category/basak-campus/page/2/,,,,,,,,,,,,,https://usjr.edu.ph/events/event/coe-week-grand-opening/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://usjr.edu.ph/wp-content/uploads/2016/09/IMG_8347.jpg,,
,,https://usjr.edu.ph/2016/10/04/usj-r-breaks-ground-on-6-story-shs-bldg/,https://usjr.edu.ph/2017/09/01/josenian-team-tops-campus-patrol/,https://usjr.edu.ph/2018/11/30/cmma-confers-john-paul-award-to-usjr/,https://usjr.edu.ph/2019/06/11/josenian-wins-miss-universe-philippines-crown/,,,,,,,,,,,,,https://usjr.edu.ph/category/basak-campus/page/3/,,,,,,,,,,,,,https://usjr.edu.ph/events/event/college-education-week-academic-activities/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://usjr.edu.ph/wp-content/uploads/2016/09/IMG_8352.jpg,,
,,https://usjr.edu.ph/2016/10/12/usj-r-helps-lady-inmates-get-ncii/,https://usjr.edu.ph/2017/09/03/agosto-2017-buwan-ng-wikang-mapagbago/,https://usjr.edu.ph/2018/11/30/year-2018-back-back-awards-cibo-leadership-president-dr-gregg-victor-gabison-dean-cicct-usj-r/,https://usjr.edu.ph/2019/06/16/usj-r-application-tuition-fee-discount-now-open/,,,,,,,,,,,,,https://usjr.edu.ph/category/basak-campus/page/4/,,,,,,,,,,,,,https://usjr.edu.ph/events/event/college-pakighimamat/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://usjr.edu.ph/wp-content/uploads/2016/09/IMG_8353.jpg,,
,,https://usjr.edu.ph/2016/10/23/usj-r-admin-gifts-pope-francis-with-painting/,https://usjr.edu.ph/2017/09/28/usj-r-builds-bakeshop-behind-bars/,https://usjr.edu.ph/2018/12/01/japanese-mentors-prep-josenians-4th-industrial-revolution/,https://usjr.edu.ph/2019/06/22/usj-r-canteen-concessionaires-undergo-food-safety-orientation/,,,,,,,,,,,,,https://usjr.edu.ph/category/commerce/page/2/,,,,,,,,,,,,,https://usjr.edu.ph/events/event/commerce-convocation/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://usjr.edu.ph/wp-content/uploads/2016/09/IMG_8358.jpg,,
,,https://usjr.edu.ph/2016/11/14/usj-r-rules-2nd-visayas-universities-debate-championship/,https://usjr.edu.ph/2017/11/08/jaguars-rank-third-xiamen-international-colleges-basketball-tournament/,,https://usjr.edu.ph/2019/06/25/22-companies-look-josenian-interns/,,,,,,,,,,,,,https://usjr.edu.ph/category/commerce/page/3/,,,,,,,,,,,,,https://usjr.edu.ph/events/event/commerce-week/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://usjr.edu.ph/wp-content/uploads/2016/09/IMG_8367.jpg,,
,,https://usjr.edu.ph/2016/12/10/josenian-filmmakers-dominate-national-film-fests/,https://usjr.edu.ph/2017/11/13/josenians-bag-manunuri-award-film/,,https://usjr.edu.ph/2019/06/26/university-president-names-five-new-lay-administrators-ay-2019-2020/,,,,,,,,,,,,,https://usjr.edu.ph/category/commerce/page/4/,,,,,,,,,,,,,https://usjr.edu.ph/events/event/cpe-activity/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://usjr.edu.ph/wp-content/uploads/2016/11/SAM_4358.jpg,,
,,https://usjr.edu.ph/2016/12/11/christmas-message-from-the-president/,https://usjr.edu.ph/2017/11/18/usj-r-inaugurates-shs-building-dedicated-la-salud/,,https://usjr.edu.ph/2019/06/27/application-campus-parking-july-2/,,,,,,,,,,,,,https://usjr.edu.ph/category/community/page/2/,,,,,,,,,,,,,https://usjr.edu.ph/events/event/cpe-freshmen-assembly/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://usjr.edu.ph/wp-content/uploads/2016/11/SAM_4359.jpg,,
,,https://usjr.edu.ph/2016/01/19/library-staff-development-through-echo-seminar/sam_4358/,https://usjr.edu.ph/2017/11/26/college-engineering-fluor-philippines-hold-first-eitc/,,https://usjr.edu.ph/2019/07/01/usj-r-eco-bus-joins-denrs-northern-cebu-environmental-caravan/,,,,,,,,,,,,,https://usjr.edu.ph/category/education-news/page/2/,,,,,,,,,,,,,https://usjr.edu.ph/events/event/cpe-general-assembly/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://usjr.edu.ph/wp-content/uploads/2016/11/SAM_4364-300x179-1.jpg,,
,,https://usjr.edu.ph/2016/01/19/library-staff-development-through-echo-seminar/sam_4359/,https://usjr.edu.ph/2017/11/27/commerce-dean-receives-two-national-awards-month/,,https://usjr.edu.ph/2019/07/02/usj-r-signs-pact-with-rafi-java/,,,,,,,,,,,,,https://usjr.edu.ph/category/education-news/page/3/,,,,,,,,,,,,,https://usjr.edu.ph/events/event/culminating-activity-english-3-filipino-classes/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://usjr.edu.ph/wp-content/uploads/2016/11/SAM_4364.jpg,,
,,https://usjr.edu.ph/2016/01/19/library-staff-development-through-echo-seminar/sam_4364-300x179-2/,https://usjr.edu.ph/2017/11/28/rittc-grads-get-international-certification-singapore/,,https://usjr.edu.ph/2019/07/03/filing-renewal-parking-agreement-guide/,,,,,,,,,,,,,https://usjr.edu.ph/category/education/page/2/,,,,,,,,,,,,,https://usjr.edu.ph/events/event/culmination-buwan-ng-wika/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://usjr.edu.ph/wp-content/uploads/2016/11/SAM_4368.jpg,,
,,https://usjr.edu.ph/2016/01/19/library-staff-development-through-echo-seminar/sam_4364/,https://usjr.edu.ph/2017/11/29/asean-citation-index-recognizes-usj-r-journal/,,https://usjr.edu.ph/2019/07/04/cebu-city-council-names-bridge-josenian-scoutmaster/,,,,,,,,,,,,,https://usjr.edu.ph/category/education/page/3/,,,,,,,,,,,,,https://usjr.edu.ph/events/event/deans-list-recognition/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://usjr.edu.ph/wp-content/uploads/2016/11/SAM_4408.jpg,,
